latitude,longitude
32.8490878,-117.1932299
32.7501834,-117.2251843
32.8585666,-117.2438431
32.8172508,-117.1809218
32.8329002,-117.2769339
32.6857354,-117.0423669
32.8265617,-117.1324907
32.8001783,-116.9483793
32.8058947,-116.9512159
32.6378228,-116.997774
32.7829195,-117.100724
32.6971538,-117.0266095
32.7829195,-117.100724
32.7062866,-117.1448991
32.8049661,-117.1818857
32.7072991,-117.1467087
32.7490376,-117.2104223
32.7592569,-117.095535
32.7689649,-117.0492784
32.8171276,-116.948402
32.77776619999999,-117.0094676
33.1319718,-117.0802142
33.1279311,-117.0725765
33.2052094,-117.3934648
33.1174423,-117.1109197
32.6654227,-117.1029186
32.7069519,-117.1592258
33.151625,-117.1074388
32.913436,-117.2279683
32.7619494,-117.2522274
32.6376767,-117.0184061
32.603847,-117.0856467
32.6307588,-117.0895467
32.6099151,-117.0816743
33.1346287,-117.0780222
32.6391254,-117.0510253
32.6155515,-117.0623016
33.1922762,-117.3589204
32.7062866,-117.1448991
32.7086138,-117.153014
33.183438,-117.2987438
33.207923,-117.3390412
32.8079273,-116.9506295
33.1963587,-117.3838853
33.1829925,-117.2743539
32.9937453,-117.2620485
32.7913114,-116.9445824
33.1822881,-117.2924939
32.6527479,-117.0891812
33.178286,-117.2971011
33.1933513,-117.254137
33.2201697,-117.2654666
32.6275147,-117.088153
33.1842603,-117.2882888
33.1941856,-117.3825781
32.7741564,-117.0273921
33.2229947,-117.2786944
32.6240404,-117.0731697
33.1433674,-117.0707106
33.1243212,-117.0889796
32.8683644,-117.2201767
33.1324118,-117.078791
32.8218036,-117.1586501
32.7795895,-117.1310998
32.7552143,-117.2200509
32.7493799,-117.1206141
32.8699463,-117.2047192
32.7065586,-117.1515229
32.6968509,-117.1002283
32.5815605,-117.0356001
32.7167923,-117.1629569
32.764355,-117.2417289
32.7083732,-117.1503533
32.7035284,-117.1450778
32.674357,-117.0745816
32.8389985,-116.9941155
32.920511,-117.1219935
32.8333842,-117.1612834
33.1781859,-117.3404069
32.746058,-117.1181112
32.7616722,-117.1604272
32.7669328,-117.15328
32.7157506,-117.2383693
32.5781625,-117.0864148
32.7557292,-117.2009271
33.1800323,-117.3264582
32.7507529,-117.2072985
32.7188428,-117.1638746
33.1472533,-117.2434333
32.7507529,-117.2072985
32.7635724,-117.1206155
32.7696161,-117.1702256
32.6825948,-117.1100575
32.7965613,-117.2554747
32.8333842,-117.1612834
32.7635616,-117.0643831
32.76977,-117.0470092
32.7767157,-117.2037047
32.7092988,-117.0712282
32.7243454,-117.2486026
32.6939391,-117.0933225
32.8346824,-117.1893452
32.7654782,-117.1261721
32.8030573,-117.1634212
33.0734659,-117.2438101
32.7530985,-117.2071541
33.2146461,-117.3494431
33.1494782,-117.3367293
33.1075511,-117.3201126
32.6932037,-117.0344075
33.1912335,-117.3812022
33.2520998,-117.3152152
32.7633846,-117.1239256
32.7857842,-117.1103536
